event_slug,meeting_uuid,meeting_id,topic,host_email,start_time,match_reasons,file_id,file_type,file_extension,recording_type,download_url,local_path,download_status,error
unpromptedcon-org,wXrd3yshQIeNXuCkGlZ1wQ==,87222654977,"Stage 1 Late Morning — Bug Hunting, Red Teaming & Secure Agents",dr@secwest.net,2026-03-04T18:54:07Z,date_range_only,06821b5f-9ea8-4b4b-ab90-775c13e48413,TRANSCRIPT,VTT,audio_transcript,https://secwest-net.zoom.us/rec/download/93sO2KbqjbL4w-AaRJBk98z6XGNT9T_gxsf06p8Hdbk1exHQm6zU8wmq4vhmwFADEdpY5qq6WxEjofab.BrZv6Wkwfl6HUj4h,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-04T185407Z__87222654977__dr-at-secwest.net__Stage-1-Late-Morning-Bug-Hunting-Red-Teaming-Secure-Agents__audio_transcript__06821b5f-9ea8-4b4b-ab90-775c13e48413.vtt,downloaded,
unpromptedcon-org,wXrd3yshQIeNXuCkGlZ1wQ==,87222654977,"Stage 1 Late Morning — Bug Hunting, Red Teaming & Secure Agents",dr@secwest.net,2026-03-04T18:54:07Z,date_range_only,56380cbe-8c55-4ebb-8435-29d56867d8f0,CC,VTT,closed_caption,https://secwest-net.zoom.us/rec/download/sZiRO2x8pNoa8OBgai8Bm_DuWMzNy8sB-UM7uO5cIWmw9l4Z5UcI9uILfWp9HDzSLxlocGdNXZpVSUZX.Fw9r5uavtDmwQ2Vs?type=cc,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-04T185407Z__87222654977__dr-at-secwest.net__Stage-1-Late-Morning-Bug-Hunting-Red-Teaming-Secure-Agents__closed_caption__56380cbe-8c55-4ebb-8435-29d56867d8f0.vtt,downloaded,
unpromptedcon-org,74OnsRaDT5e/+7lFccSBLA==,86365274778,"Happy Hour: Elie Bursztein (Research Scientist, Google) - open discussion",dr@secwest.net,2026-03-04T23:52:54Z,date_range_only,50dc0ec1-c376-4334-b9a0-67c184af5fe3,TRANSCRIPT,VTT,audio_transcript,https://secwest-net.zoom.us/rec/download/ZH8O7hQqN7-0Vf3PmJacEOhj9fuxrejJTU5iXI2mdDHuw-UalleYoPQjPfsxtUykgWygGdtjElRPHRHl.CBLoW1NIXxIpggfc,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-04T235254Z__86365274778__dr-at-secwest.net__Happy-Hour-Elie-Bursztein-Research-Scientist-Google-open-discussion__audio_transcript__50dc0ec1-c376-4334-b9a0-67c184af5fe3.vtt,downloaded,
unpromptedcon-org,ZAI6stNuRvuG8JViwGHa6g==,83121111824,"Lunch Chat: Philippe Langlois (CEO, P1 Security) - Defense and Offense of Critical Infrastructure in the Age of AI",dr@secwest.net,2026-03-04T19:53:13Z,date_range_only,40efa128-2fdc-4ae9-bc39-c5466261f617,TRANSCRIPT,VTT,audio_transcript,https://secwest-net.zoom.us/rec/download/Q6QVHnIVcsEX0KRAb1K7sVgLUpQe-hvjpPzoeBjocTmAgO2jEju_1mZLudnkhTjAmXyDSdwCBAwoypjF.9n940ezHXG_cMXKS,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-04T195313Z__83121111824__dr-at-secwest.net__Lunch-Chat-Philippe-Langlois-CEO-P1-Security-Defense-and-Offense-of-Critical-Inf__audio_transcript__40efa128-2fdc-4ae9-bc39-c5466261f617.vtt,downloaded,
unpromptedcon-org,0thWCda3SFCBzeyIK5+kpw==,86340201112,Happy Hour: Silas Cutler (Researcher Censys) - Self Hosted AI,dr@secwest.net,2026-03-04T00:50:34Z,date_range_only,e0c8e0c0-1794-4ea3-846f-a1abe2276ff4,TRANSCRIPT,VTT,audio_transcript,https://secwest-net.zoom.us/rec/download/sB7LqWf-Fjay84rocmngZa0UJkX1nd2wm6T63TA9h2-ZHcIQCcrxFmfAVTKFqR0bnIrCaroetAG8E7hg.M2kFHwZeY1GSJCdL,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-04T005034Z__86340201112__dr-at-secwest.net__Happy-Hour-Silas-Cutler-Researcher-Censys-Self-Hosted-AI__audio_transcript__e0c8e0c0-1794-4ea3-846f-a1abe2276ff4.vtt,downloaded,
unpromptedcon-org,Ofj0h1yuTje2H0N36+M0ew==,86148219374,Stage 1 Morning — Opening & Offensive AI,dr@secwest.net,2026-03-03T15:27:03Z,date_range_only,8412f2f1-4849-4bec-9a31-7daa69de928a,CC,VTT,closed_caption,https://secwest-net.zoom.us/rec/download/WypJxydO-weSuqPGu6P190eQ9KVESjJcZhSPWPibRqJLtPXJO1m-RXidSb2uvd3pqxA8le2OAhGT5vnQ.y6FbVQ55Vvbn4qZA?type=cc,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-03T152703Z__86148219374__dr-at-secwest.net__Stage-1-Morning-Opening-Offensive-AI__closed_caption__8412f2f1-4849-4bec-9a31-7daa69de928a.vtt,downloaded,
unpromptedcon-org,Ofj0h1yuTje2H0N36+M0ew==,86148219374,Stage 1 Morning — Opening & Offensive AI,dr@secwest.net,2026-03-03T15:27:03Z,date_range_only,ecc892c1-6d9d-4107-96ef-5c900556cbbc,TRANSCRIPT,VTT,audio_transcript,https://secwest-net.zoom.us/rec/download/g2rleZdOBZDgus19oyoepIc7oiwz1IBSDuRlw3H68CnDarnBqZFFC9G4GIQ9Nj7ft78Y3JMVVcTx7dXm.Xgbs-RYJQMJK8Qk2,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-03T152703Z__86148219374__dr-at-secwest.net__Stage-1-Morning-Opening-Offensive-AI__audio_transcript__ecc892c1-6d9d-4107-96ef-5c900556cbbc.vtt,downloaded,
unpromptedcon-org,xLAOa0sWSZSKoHKSb0xiKw==,85233961465,"Stage 1 Morning — Opening, Offensive AI & macOS Research",dr@secwest.net,2026-03-04T15:47:28Z,date_range_only,0d4578b3-5e7e-421a-ab2d-ae0bb4243860,CC,VTT,closed_caption,https://secwest-net.zoom.us/rec/download/F9-L_wBwLwHmY8QJtySk8JnSa7O7mM9k2OmHpQ4CB2fG2TMPdW-rUTf5-gcW8v6VsrMmnOTqGyOs51Zf.-r1WLLQpEgXbLEWV?type=cc,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-04T154728Z__85233961465__dr-at-secwest.net__Stage-1-Morning-Opening-Offensive-AI-macOS-Research__closed_caption__0d4578b3-5e7e-421a-ab2d-ae0bb4243860.vtt,downloaded,
unpromptedcon-org,xLAOa0sWSZSKoHKSb0xiKw==,85233961465,"Stage 1 Morning — Opening, Offensive AI & macOS Research",dr@secwest.net,2026-03-04T15:47:28Z,date_range_only,223ba898-07e4-48cd-9797-7a87b1d0cbb3,TRANSCRIPT,VTT,audio_transcript,https://secwest-net.zoom.us/rec/download/EjHvahp7yX0p0I068vhW2l3r4TAtvw4x4q_qpOg5VJfYt3Vnf4GEOuRJQgkrCZ8nRYYOTtFRZQmUnOA_.Oj--Or7SCzH0wtMJ,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-04T154728Z__85233961465__dr-at-secwest.net__Stage-1-Morning-Opening-Offensive-AI-macOS-Research__audio_transcript__223ba898-07e4-48cd-9797-7a87b1d0cbb3.vtt,downloaded,
unpromptedcon-org,OQKvS/83Ti+XhVbnl2WaJQ==,88638588165,Webinar session,dr@secwest.net,2026-03-02T21:39:46Z,date_range_only,6df5fd5e-ea53-4ce8-9e1d-3a164d997529,TRANSCRIPT,VTT,audio_transcript,https://secwest-net.zoom.us/rec/download/SFiafl6gsnlBQs63sMWHmv5OGlKnyVDZiB-R-qQUJJPHiL-zb4SCclcsy-XxEnSAqIVb8d1q1ME4gv9f.Ka2CPFifzM76zknu,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-02T213946Z__88638588165__dr-at-secwest.net__Webinar-session__audio_transcript__6df5fd5e-ea53-4ce8-9e1d-3a164d997529.vtt,downloaded,
unpromptedcon-org,OQKvS/83Ti+XhVbnl2WaJQ==,88638588165,Webinar session,dr@secwest.net,2026-03-02T21:39:46Z,date_range_only,d00378ee-625b-4bdb-b67c-bf18f8490f2f,CC,VTT,closed_caption,https://secwest-net.zoom.us/rec/download/ovG_glSpvfhkLLVIGDGg72yrUjW2vAwMw5kd9wArTDLkfByiIWIup8TOKFWGSn69gOLAyf1AVBL8nOvh.PJhjAaYCJBc26Ew8?type=cc,C:\Users\dr\Documents\unprompted\data\unpromptedcon-org\vtt\2026-03-02T213946Z__88638588165__dr-at-secwest.net__Webinar-session__closed_caption__d00378ee-625b-4bdb-b67c-bf18f8490f2f.vtt,downloaded,
